,filename,result_50_features,distance_50_features,time_50_features,result_100_features,distance_100_features,time_100_features,result_200_features,distance_200_features,time_200_features,result_300_features,distance_300_features,time_300_features
0,20190217_110001.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
1,20190217_104706.jpg,['zaal_2__IMG_20190323_112235__01.png'],[329.0],[0.2768612919999782],['zaal_2__IMG_20190323_112235__01.png'],[237.0],[0.2952983749999589],['zaal_2__IMG_20190323_112235__01.png'],[203.0],[0.4169997079999348],['zaal_2__IMG_20190323_112235__01.png'],[165.0],[0.5390496659999826]
2,20190217_104510.jpg,['zaal_6__IMG_20190323_112938__01.png'],[470.0],"[0.24806375000000003, 0.24814241699999684]","['zaal_6__IMG_20190323_112938__01.png', 'Zaal_D__20190323_113342__01.png']","[294.0, 905.0]","[0.28201783399998703, 0.2935176249999927]","['zaal_6__IMG_20190323_112938__01.png', 'zaal_15__IMG_20190323_120146__01.png']","[230.0, 678.0]","[0.41200175000005856, 0.40726679099998364]","['zaal_6__IMG_20190323_112938__01.png', 'zaal_6__IMG_20190323_112938__02.png']","[207.0, 544.0]","[0.5230352920000314, 0.515774040999986]"
3,20190217_105140.jpg,['zaal_5__IMG_20190323_112800__01.png'],[1382.0],[0.26245499999998856],['zaal_18__IMG_20190323_120704__01.png'],[429.0],[0.28619083299997783],['zaal_18__IMG_20190323_120704__01.png'],[317.0],[0.4157244589999891],['zaal_18__IMG_20190323_120704__01.png'],[304.0],[0.5265022080000108]
4,20190217_105829.jpg,['Zaal_M__20190323_123139__01.png'],[404.0],[0.23901558399998635],['Zaal_M__20190323_123139__01.png'],[330.0],[0.2730836250000266],['Zaal_M__20190323_123139__01.png'],[283.0],[0.40890779199992267],['Zaal_M__20190323_123139__01.png'],[244.0],[0.5252378750001299]
5,20190217_105008.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
6,20190217_105020.jpg,['zaal_19__IMG_20190323_121207__01.png'],[1623.0],[0.2529032500000028],['zaal_17__IMG_20190323_120545__01.png'],[652.0],[0.2888584579999929],['zaal_17__IMG_20190323_120545__01.png'],[369.0],[0.3994911250000541],['zaal_17__IMG_20190323_120545__01.png'],[310.0],[0.5344511670000429]
7,20190217_101520.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
8,20190217_102217.jpg,['zaal_S__IMG_20190323_122950__01.png'],[496.0],[0.24786408299999607],['zaal_S__IMG_20190323_122950__01.png'],[434.0],[0.2723221670000271],['zaal_S__IMG_20190323_122950__01.png'],[392.0],[0.4161127500000248],['zaal_S__IMG_20190323_122950__01.png'],[370.0],[0.5321647079999821]
9,20190203_110204.jpg,['Zaal_G__20190323_120448__01.png'],[693.0],[0.2448547079999912],['Zaal_G__20190323_120448__01.png'],[578.0],[0.2758817499999964],['Zaal_G__20190323_120448__01.png'],[504.0],[0.4129336669999475],['Zaal_G__20190323_120448__01.png'],[472.0],[0.5481547089998458]
10,20190217_110821.jpg,['Zaal_A__20190323_111348__01.png'],[1166.0],[0.2544742919999976],['Zaal_A__20190323_111348__01.png'],[972.0],[0.28400629200001504],['Zaal_A__20190323_111348__01.png'],[849.0],[0.3977423329999965],['Zaal_A__20190323_111348__01.png'],[763.0],[0.5826535829999102]
11,20190217_101938.jpg,['zaal_P__IMG_20190323_123756__01.png'],[506.0],[0.2458836250000047],['zaal_P__IMG_20190323_123756__01.png'],[377.0],[0.2792730419999998],['zaal_P__IMG_20190323_123756__01.png'],[323.0],[0.40472670899998775],['zaal_P__IMG_20190323_123756__01.png'],[278.0],[0.5350169999999252]
12,20190217_110809.jpg,['Zaal_A__20190323_111619__01.png'],[373.0],[0.24797237499998914],['Zaal_A__20190323_111619__01.png'],[297.0],[0.2843884999999773],['Zaal_A__20190323_111619__01.png'],[242.0],[0.3993571669999483],['Zaal_A__20190323_111619__01.png'],[223.0],[0.5400710840001466]
13,20190203_110205.jpg,['Zaal_G__20190323_120448__01.png'],[679.0],[0.24755787499998405],['Zaal_G__20190323_120448__01.png'],[549.0],[0.28267679200001794],['Zaal_G__20190323_120448__01.png'],[496.0],[0.4261475829999881],['Zaal_G__20190323_120448__01.png'],[483.0],[0.5453680830000849]
14,20190217_102558.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
15,20190217_111915.jpg,['zaal_S__IMG_20190323_122925__01.png'],[599.0],[0.2546030420000136],['zaal_S__IMG_20190323_122925__01.png'],[494.0],[0.2837864159999981],['zaal_S__IMG_20190323_122925__01.png'],[449.0],[0.41089354199993977],['zaal_S__IMG_20190323_122925__01.png'],[407.0],[0.5303222919999371]
16,20190217_101247.jpg,['Zaal_A__20190323_111830__01.png'],[572.0],[0.2431338330000017],['Zaal_A__20190323_111830__01.png'],[428.0],[0.27971324999998615],['Zaal_A__20190323_111830__01.png'],[341.0],[0.4064031249999971],['Zaal_A__20190323_111830__01.png'],[308.0],[0.5389300420001746]
17,20190217_102028.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
18,20190217_102014.jpg,"['zaal_S__IMG_20190323_122844__09.png', 'zaal_19__IMG_20190323_121537__09.png', 'zaal_S__IMG_20190323_122844__06.png']","[834.0, 1388.0, 1172.0]","[0.23397208399998703, 0.24316833299999985, 0.23655866699999706, 0.2239957079999897, 0.21216758299999583]","['zaal_S__IMG_20190323_122844__09.png', 'zaal_II__IMG_20190323_111200__01.png', 'zaal_S__IMG_20190323_122844__06.png', 'zaal_S__IMG_20190323_122812__02.png']","[407.0, 1210.0, 827.0, 1226.0]","[0.26803375000002916, 0.2769823329999781, 0.2855036670000004, 0.25103012499999977, 0.229985666999994]","['zaal_S__IMG_20190323_122844__09.png', 'zaal_15__IMG_20190323_120210__01.png', 'zaal_S__IMG_20190323_122844__06.png', 'zaal_S__IMG_20190323_122754__01.png']","[291.0, 1070.0, 594.0, 1008.0]","[0.39597875000004024, 0.4038970830000608, 0.41287087499995323, 0.2746001670000169, 0.24689208400002371]","['zaal_S__IMG_20190323_122844__09.png', 'zaal_S__IMG_20190323_122709__01.png', 'zaal_S__IMG_20190323_122844__06.png', 'zaal_S__IMG_20190323_122754__01.png']","[273.0, 1036.0, 559.0, 948.0]","[0.5132862080001814, 0.572408041000017, 0.5166581670000596, 0.30518454200000633, 0.2681777499999498]"
19,20190217_101327.jpg,['Zaal_E__20190323_115435__01.png'],[435.0],[0.2397405840000033],['Zaal_E__20190323_115435__01.png'],[287.0],[0.2791731670000104],['Zaal_E__20190323_115435__01.png'],[213.0],[0.40505287500002396],['Zaal_E__20190323_115435__01.png'],[200.0],[0.5268353330000082]
20,20190217_103254.jpg,['zaal_7__IMG_20190323_113208__01.png'],[1436.0],[0.24479649999997832],['Zaal_B__20190323_112346__01.png'],[901.0],[0.2818522919999964],['Zaal_B__20190323_112346__01.png'],[796.0],[0.40639900000007856],['Zaal_L__20190323_122739__01.png'],[719.0],[0.5545324590000291]
21,20190217_104301.jpg,"['Zaal_F__20190323_115915__01.png', 'zaal_5__IMG_20190323_112800__01.png']","[1244.0, 1356.0]","[0.24945037500000922, 0.23786662500000944]","['Zaal_C__20190323_112836__11.png', 'Zaal_E__20190323_114705__01.png']","[853.0, 1000.0]","[0.3210310419999587, 0.28406420800001797]","['zaal_2__IMG_20190323_112113__02.png', 'Zaal_B__20190323_112409__01.png']","[750.0, 813.0]","[0.4187562500000013, 0.39826029200003177]","['zaal_2__IMG_20190323_112113__02.png', 'Zaal_C__20190323_112909__04.png']","[655.0, 746.0]","[0.5470079169999735, 0.7178833339999073]"
22,20190217_102200.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
23,20190217_102229.jpg,['zaal_S__IMG_20190323_122950__01.png'],[762.0],[0.23223341700000333],['zaal_S__IMG_20190323_122950__01.png'],[448.0],[0.2689672500000029],['zaal_S__IMG_20190323_122950__01.png'],[311.0],[0.4031500830000141],['zaal_S__IMG_20190323_122950__01.png'],[275.0],[0.6173637910001162]
24,20190217_111527.jpg,[],[],[0.24854312499999764],['Zaal_B__20190323_112302__01.png'],[335.0],[0.27511350000003176],['Zaal_B__20190323_112302__01.png'],[279.0],[0.3996118329999945],['Zaal_B__20190323_112302__01.png'],[266.0],[0.55588104200001]
25,20190217_112006.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
26,20190217_102759.jpg,"['zaal_19__IMG_20190323_121250__01.png', 'zaal_18__IMG_20190323_120810__01.png']","[1490.0, 625.0]","[0.24984770800000433, 0.2452797079999982]","['zaal_18__IMG_20190323_120814__01.png', 'zaal_18__IMG_20190323_120810__01.png']","[533.0, 380.0]","[0.2800812090000022, 0.2771498339999994]","['zaal_18__IMG_20190323_120814__01.png', 'zaal_18__IMG_20190323_120810__01.png']","[401.0, 284.0]","[0.41388670799995, 0.404384250000021]","['zaal_18__IMG_20190323_120814__01.png', 'zaal_18__IMG_20190323_120810__01.png']","[343.0, 250.0]","[0.6509230829999524, 0.554949625000063]"
27,20190203_110825.jpg,['zaal_11__IMG_20190323_114053__01.png'],[1355.0],[0.25089179200000444],['zaal_S__IMG_20190323_122626__01.png'],[842.0],[0.2868202500000052],['zaal_S__IMG_20190323_122709__07.png'],[652.0],[0.41815133299996887],['zaal_S__IMG_20190323_122709__07.png'],[547.0],[0.5480073749999974]
28,20190217_102611.jpg,['zaal_19__IMG_20190323_121537__12.png'],[471.0],[0.25293679199998564],['zaal_19__IMG_20190323_121537__12.png'],[350.0],[0.2775603329999967],['zaal_19__IMG_20190323_121537__12.png'],[271.0],[0.4030318750000106],['zaal_19__IMG_20190323_121537__12.png'],[225.0],[0.5473107080001682]
29,20190203_111050.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
30,20190217_110956.jpg,['Zaal_A__20190323_111925__01.png'],[922.0],[0.24720995900000275],['Zaal_A__20190323_111925__01.png'],[389.0],[0.2842055830000163],['Zaal_A__20190323_111925__01.png'],[347.0],[0.38794595899992146],['Zaal_A__20190323_111925__01.png'],[320.0],[0.5354453749998811]
31,20190217_105354.jpg,['zaal_S__IMG_20190323_123029__01.png'],[999.0],[0.24403337500001498],['zaal_S__IMG_20190323_123029__01.png'],[759.0],[0.28005749999999807],['zaal_S__IMG_20190323_123029__01.png'],[606.0],[0.41128516599997056],['zaal_S__IMG_20190323_123029__01.png'],[551.0],[0.5449595000000045]
32,20190203_112039.jpg,['zaal_19__IMG_20190323_120957__02.png'],[1301.0],[0.24553950000000668],['zaal_1__IMG_20190323_111817__01.png'],[1005.0],[0.2773302500000341],['zaal_1__IMG_20190323_111817__01.png'],[834.0],[0.3920659999999998],['zaal_1__IMG_20190323_111817__01.png'],[666.0],[0.5313955000001442]
33,20190203_113723.jpg,['zaal_8__IMG_20190323_113340__01.png'],[1338.0],[0.23878512500002103],['Zaal_B__20190323_112531__01.png'],[978.0],[0.2777586670000005],['Zaal_E__20190323_114457__01.png'],[790.0],[0.39269295899998724],['Zaal_B__20190323_112531__01.png'],[748.0],[0.5349295000000893]
34,20190217_110614.jpg,"['Zaal_K__20190323_122122__01.png', 'zaal_19__IMG_20190323_121545__08.png', 'zaal_15__IMG_20190323_115539__01.png', 'zaal_14__IMG_20190323_114924__01.png', 'zaal_19__IMG_20190323_121604__04.png', 'Zaal_C__20190323_112836__03.png', 'Zaal_A__20190323_111348__01.png']","[1329.0, 1255.0, 1473.0, 1317.0, 1276.0, 843.0, 1475.0]","[0.23591754200000992, 0.26367795799998817, 0.2411722500000053, 0.2366392500000245, 0.24588654200002225, 0.238805708000001, 0.2575156669999785, 0.2356797919999849, 0.24137266599998952, 0.23825554200001875, 0.24148029100001622, 0.23715887499997734]","['Zaal_C__20190323_112836__01.png', 'Zaal_C__20190323_112836__06.png', 'Zaal_C__20190323_112836__08.png', 'Zaal_C__20190323_112836__05.png', 'Zaal_C__20190323_112836__12.png', 'Zaal_C__20190323_112836__02.png', 'Zaal_C__20190323_112836__10.png', 'Zaal_C__20190323_112836__11.png', 'Zaal_C__20190323_112836__04.png', 'Zaal_C__20190323_112836__03.png', 'Zaal_C__20190323_112836__10.png', 'Zaal_C__20190323_112836__09.png']","[541.0, 844.0, 620.0, 902.0, 541.0, 691.0, 956.0, 507.0, 732.0, 611.0, 615.0, 617.0]","[0.2755800420000014, 0.27241275000000087, 0.27650312499997654, 0.2727634170000215, 0.2743203330000483, 0.27627754200000254, 0.27599987499996814, 0.26865225000000237, 0.27252379099996915, 0.27653483299997106, 0.28127929100003257, 0.27185700000001134]","['Zaal_C__20190323_112836__01.png', 'Zaal_C__20190323_112836__06.png', 'Zaal_C__20190323_112836__08.png', 'Zaal_C__20190323_112836__05.png', 'Zaal_C__20190323_112836__12.png', 'Zaal_C__20190323_112836__02.png', 'Zaal_C__20190323_112836__07.png', 'Zaal_C__20190323_112836__11.png', 'Zaal_C__20190323_112836__04.png', 'Zaal_C__20190323_112836__03.png', 'Zaal_C__20190323_112836__10.png', 'Zaal_C__20190323_112836__09.png']","[440.0, 666.0, 539.0, 599.0, 473.0, 483.0, 518.0, 404.0, 513.0, 529.0, 509.0, 511.0]","[0.3970105840000997, 0.42206737499998326, 0.3943226249999725, 0.3974993330000416, 0.3979034589999628, 0.40154354100002365, 0.3960415409999314, 0.39845579099994666, 0.40885470900002474, 0.40953362499999457, 0.39878125000007003, 0.4045440830000189]","['Zaal_C__20190323_112836__01.png', 'Zaal_C__20190323_112836__06.png', 'Zaal_C__20190323_112836__08.png', 'Zaal_C__20190323_112836__05.png', 'Zaal_C__20190323_112836__12.png', 'Zaal_C__20190323_112836__02.png', 'Zaal_C__20190323_112836__07.png', 'Zaal_C__20190323_112836__11.png', 'Zaal_C__20190323_112836__04.png', 'Zaal_C__20190323_112836__03.png', 'Zaal_C__20190323_112836__10.png', 'Zaal_C__20190323_112836__09.png']","[407.0, 588.0, 455.0, 544.0, 458.0, 455.0, 498.0, 380.0, 485.0, 471.0, 478.0, 495.0]","[0.5242110000001503, 0.5415932079999948, 0.5447242500001721, 0.5213779169998816, 0.507784417000039, 0.5252730830000019, 0.5163085420001607, 0.5175226250000833, 0.5340936670002066, 0.5342224999999416, 0.521859374999849, 0.5309679169999981]"
35,20190217_102204.jpg,['zaal_S__IMG_20190323_122635__01.png'],[479.0],[0.2396862919999876],['zaal_S__IMG_20190323_122635__01.png'],[354.0],[0.27094499999998334],['zaal_S__IMG_20190323_122635__01.png'],[298.0],[0.3944173749999891],['zaal_S__IMG_20190323_122635__01.png'],[262.0],[0.5259902499999498]
36,20190217_101731.jpg,['Zaal_D__20190323_113313__01.png'],[761.0],[0.24381224999999063],['Zaal_D__20190323_113313__01.png'],[514.0],[0.2758022919999803],['Zaal_D__20190323_113313__01.png'],[431.0],[0.41044654199993147],['Zaal_D__20190323_113313__01.png'],[421.0],[0.5316096670001116]
37,20190217_101527.jpg,['Zaal_E__20190323_114539__01.png'],[336.0],[0.24068916699999932],['Zaal_E__20190323_114539__01.png'],[237.0],[0.27423275000001013],['Zaal_E__20190323_114539__01.png'],[176.0],[0.40369941700009804],['Zaal_E__20190323_114539__01.png'],[161.0],[0.5226445410000906]
38,20190203_110954.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
39,20190203_110834.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
40,20190217_101453.jpg,['zaal_1__IMG_20190323_111804__01.png'],[1481.0],[0.23722737500000335],['Zaal_E__20190323_114705__01.png'],[423.0],[0.272382499999992],['Zaal_E__20190323_114705__01.png'],[362.0],[0.3968360000000075],['Zaal_E__20190323_114705__01.png'],[296.0],[0.5301329579999674]
41,20190217_103913.jpg,['Zaal_B__20190323_112409__01.png'],[692.0],"[0.23982370800001718, 0.2440659579999931]","['Zaal_B__20190323_112346__01.png', 'Zaal_B__20190323_112409__01.png']","[338.0, 383.0]","[0.2815652080000177, 0.27903729100000874]","['Zaal_B__20190323_112346__01.png', 'Zaal_B__20190323_112409__01.png']","[278.0, 300.0]","[0.39463166699999874, 0.40305916700003763]","['Zaal_B__20190323_112346__01.png', 'Zaal_B__20190323_112409__01.png']","[247.0, 265.0]","[0.5366628330000367, 0.5062137499999153]"
42,20190217_104932.jpg,['zaal_13__IMG_20190323_114519__01.png'],[493.0],[0.24284983300000818],['zaal_13__IMG_20190323_114519__01.png'],[380.0],[0.27687308299999813],['zaal_13__IMG_20190323_114519__01.png'],[335.0],[0.4077591249999841],['zaal_13__IMG_20190323_114519__01.png'],[288.0],[0.5306086250000135]
43,20190217_111318.jpg,['Zaal_D__20190323_113624__01.png'],[1349.0],[0.24119783300000108],['Zaal_E__20190323_115257__01.png'],[607.0],[0.2718514999999684],['Zaal_E__20190323_115257__01.png'],[422.0],[0.39262250000001586],['Zaal_E__20190323_115257__01.png'],[334.0],[0.5366652919999524]
44,20190217_102825.jpg,['zaal_19__IMG_20190323_121622__01.png'],[1345.0],[0.2556126249999977],['zaal_19__IMG_20190323_121604__01.png'],[1090.0],[0.28765683299997136],['zaal_19__IMG_20190323_121604__01.png'],[926.0],[0.4108787080000411],['zaal_13__IMG_20190323_114450__01.png'],[829.0],[0.5242390830001113]
45,20190217_105031.jpg,['zaal_S__IMG_20190323_123004__01.png'],[1520.0],[0.2471052909999969],['zaal_17__IMG_20190323_120545__01.png'],[442.0],[0.28344158300001254],['zaal_17__IMG_20190323_120545__01.png'],[278.0],[0.4038007499999594],['zaal_17__IMG_20190323_120545__01.png'],[252.0],[0.5476785829998789]
46,20190217_111905.jpg,['zaal_S__IMG_20190323_122859__01.png'],[782.0],[0.24386075000001028],['zaal_S__IMG_20190323_122859__01.png'],[519.0],[0.28036558299999115],['zaal_S__IMG_20190323_122859__01.png'],[369.0],[0.40814387499995064],['zaal_S__IMG_20190323_122859__01.png'],[340.0],[0.5428807089999736]
47,20190217_104111.jpg,['Zaal_A__20190323_111950__01.png'],[478.0],[0.23962254200000643],['Zaal_A__20190323_111950__01.png'],[356.0],[0.2841626669999755],['Zaal_A__20190323_111950__01.png'],[281.0],[0.4070745830000533],['Zaal_A__20190323_111950__01.png'],[250.0],[0.5262073330000021]
48,20190203_110758.jpg,['zaal_S__IMG_20190323_123029__01.png'],[573.0],[0.24004474999998138],['zaal_S__IMG_20190323_123029__01.png'],[413.0],[0.2755463750000331],['zaal_S__IMG_20190323_123029__01.png'],[335.0],[0.43345799999997325],['zaal_S__IMG_20190323_123029__01.png'],[318.0],[0.5351606250001169]
49,20190217_104306.jpg,"['Zaal_D__20190323_114047__01.png', 'zaal_18__IMG_20190323_120814__01.png']","[1325.0, 1337.0]","[0.24819379200002345, 0.2445969160000061]","['zaal_5__IMG_20190323_112800__01.png', 'zaal_5__IMG_20190323_112747__01.png']","[699.0, 574.0]","[0.27850108299998055, 0.2794557909999753]","['zaal_5__IMG_20190323_112800__01.png', 'zaal_5__IMG_20190323_112747__01.png']","[618.0, 400.0]","[0.4177835000000414, 0.39999120800007404]","['zaal_5__IMG_20190323_112800__01.png', 'zaal_5__IMG_20190323_112747__01.png']","[573.0, 381.0]","[0.5430074999999306, 0.5298537080000187]"
50,20190217_113652.jpg,['Zaal_E__20190323_114757__01.png'],[337.0],[0.24026991700000622],['Zaal_E__20190323_114757__01.png'],[290.0],[0.2758733329999927],['Zaal_E__20190323_114757__01.png'],[253.0],[0.40782095800000207],['Zaal_E__20190323_114757__01.png'],[239.0],[0.5318051670001296]
51,20190217_102039.jpg,['zaal_19__IMG_20190323_120954__01.png'],[1413.0],[0.23753654099999721],['zaal_S__IMG_20190323_122925__01.png'],[721.0],[0.27804350000002387],['zaal_S__IMG_20190323_122925__01.png'],[518.0],[0.40301162499997645],['zaal_S__IMG_20190323_122925__01.png'],[493.0],[0.5283813749999808]
52,20190217_105024.jpg,"['zaal_17__IMG_20190323_120553__01.png', 'zaal_S__IMG_20190323_122759__01.png']","[358.0, 1443.0]","[0.2499796250000088, 0.23931983399998558]","['zaal_17__IMG_20190323_120553__01.png', 'zaal_19__IMG_20190323_121545__13.png']","[263.0, 948.0]","[0.28478329099999655, 0.2740097920000153]","['zaal_17__IMG_20190323_120553__01.png', 'zaal_S__IMG_20190323_122656__01.png']","[234.0, 773.0]","[0.4196062089999941, 0.3909297919999517]","['zaal_17__IMG_20190323_120553__01.png', 'zaal_S__IMG_20190323_122656__01.png']","[217.0, 678.0]","[0.5430453339999985, 0.5133233750000272]"
53,20190217_102603.jpg,[],[],[0.19159654200001341],[],[],[0.19336154200004785],[],[],[0.19578487500007213],[],[],[0.19331691700017473]
54,20190217_113732.jpg,['Zaal_E__20190323_114457__01.png'],[619.0],[0.24393595799998025],['Zaal_E__20190323_114457__01.png'],[420.0],[0.2801017919999822],['Zaal_E__20190323_114457__01.png'],[345.0],[0.3980472910000117],['Zaal_E__20190323_114457__01.png'],[316.0],[0.5353899589999855]
55,20190217_111156.jpg,['Zaal_E__20190323_114757__01.png'],[610.0],[0.2430017909999833],['Zaal_E__20190323_114757__01.png'],[507.0],[0.278508458000033],['Zaal_E__20190323_114757__01.png'],[452.0],[0.4095863750000035],['Zaal_E__20190323_114757__01.png'],[437.0],[0.5262725839997984]
56,20190217_101231.jpg,['Zaal_A__20190323_111925__01.png'],[638.0],[0.24632391599999437],['Zaal_A__20190323_111925__01.png'],[352.0],[0.2786606250000432],['Zaal_A__20190323_111925__01.png'],[291.0],[0.4052685000000338],['Zaal_A__20190323_111925__01.png'],[282.0],[0.5379008339998563]
57,20190217_101557.jpg,['zaal_S__IMG_20190323_122803__02.png'],[1328.0],[0.24632254099998363],['Zaal_C__20190323_112836__08.png'],[1089.0],[0.2842126670000198],['Zaal_G__20190323_120406__01.png'],[411.0],[0.4254447089999758],['Zaal_G__20190323_120406__01.png'],[357.0],[0.5411500420000266]
58,20190217_102937.jpg,['zaal_19__IMG_20190323_121545__04.png'],[1243.0],"[0.24208687500001247, 0.19739720799998395]",['zaal_14__IMG_20190323_114742__01.png'],[818.0],"[0.27580912499996657, 0.21993908400003193]",['zaal_14__IMG_20190323_114742__01.png'],[650.0],"[0.40352183400000285, 0.19717708300004233]",['zaal_14__IMG_20190323_114742__01.png'],[617.0],"[0.5367010420000042, 0.19897033300003386]"
59,20190203_110500.jpg,[],[],[0.2435817919999863],['Zaal_B__20190323_112531__01.png'],[297.0],[0.2817247920000341],['Zaal_B__20190323_112531__01.png'],[259.0],[0.40556754200008527],['Zaal_B__20190323_112531__01.png'],[248.0],[0.5407598749998215]
60,20190203_110138.jpg,['Zaal_G__20190323_120448__01.png'],[384.0],[0.24141720899999086],['Zaal_G__20190323_120448__01.png'],[314.0],[0.28144574999998895],['Zaal_G__20190323_120448__01.png'],[283.0],[0.4060057079999524],['Zaal_G__20190323_120448__01.png'],[264.0],[0.5369677500000307]
61,20190217_101344.jpg,['Zaal_E__20190323_115435__01.png'],[941.0],[0.24261658300000022],['Zaal_E__20190323_115435__01.png'],[814.0],[0.2828197909999517],['Zaal_E__20190323_115435__01.png'],[756.0],[0.5384025000000747],['Zaal_E__20190323_115435__01.png'],[709.0],[0.5397764169999846]
62,20190217_101350.jpg,['Zaal_E__20190323_115421__01.png'],[357.0],[0.25020854100000633],['Zaal_E__20190323_115421__01.png'],[267.0],[0.2733673339999996],['Zaal_E__20190323_115421__01.png'],[203.0],[0.4111881250000806],['Zaal_E__20190323_115421__01.png'],[192.0],[0.5317626670000664]
63,20190217_112138.jpg,['zaal_19__IMG_20190323_121205__01.png'],[580.0],[0.24731291700001634],['zaal_19__IMG_20190323_121205__01.png'],[351.0],[0.2798137500000166],['zaal_19__IMG_20190323_121205__01.png'],[290.0],[0.40315112500002215],['zaal_19__IMG_20190323_121205__01.png'],[264.0],[0.5388800420000734]
64,20190203_110338.jpg,['Zaal_D__20190323_113825__01.png'],[501.0],[0.24425854099999356],['Zaal_D__20190323_113825__01.png'],[377.0],[0.2789422089999789],['Zaal_D__20190323_113825__01.png'],[333.0],[0.4017955000000484],['Zaal_D__20190323_113825__01.png'],[297.0],[0.5240916669999933]
65,20190217_101408.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
66,20190203_110933.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
67,20190203_113547.jpg,['zaal_8__IMG_20190323_113340__01.png'],[1412.0],[0.24592683300002705],['zaal_S__IMG_20190323_123015__01.png'],[1202.0],[0.28160420900002237],['zaal_2__IMG_20190323_112130__03.png'],[1040.0],[0.405384124999955],['zaal_1__IMG_20190323_111749__05.png'],[967.0],[0.5829611250001108]
68,20190217_105518.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
69,20190217_102511.jpg,"['zaal_19__IMG_20190323_121507__07.png', 'zaal_19__IMG_20190323_121155__01.png', 'zaal_19__IMG_20190323_121507__05.png', 'zaal_11__IMG_20190323_114105__01.png', 'zaal_II__IMG_20190323_111336__01.png', 'zaal_S__IMG_20190323_123015__01.png', 'zaal_15__IMG_20190323_115244__01.png', 'zaal_P__IMG_20190323_123621__01.png']","[326.0, 806.0, 555.0, 1407.0, 1456.0, 1405.0, 1432.0, 1480.0]","[0.2541754999999739, 0.2386361249999993, 0.23277441700000168, 0.24288541699999655, 0.23770729200001028, 0.2403637920000108, 0.23732304099999624, 0.2321646249999958]","['zaal_19__IMG_20190323_121507__07.png', 'zaal_19__IMG_20190323_121507__06.png', 'zaal_19__IMG_20190323_121507__05.png', 'zaal_19__IMG_20190323_121139__02.png', 'zaal_19__IMG_20190323_121622__06.png', 'zaal_15__IMG_20190323_120146__01.png', 'zaal_19__IMG_20190323_121118__01.png', 'zaal_19__IMG_20190323_121507__03.png']","[223.0, 459.0, 406.0, 600.0, 1174.0, 1159.0, 765.0, 765.0]","[0.2861899590000121, 0.30066891600000645, 0.2716415830000187, 0.276370208000003, 0.27773379100000284, 0.27253066700001227, 0.2809959169999843, 0.27551391700001204]","['zaal_19__IMG_20190323_121507__07.png', 'zaal_19__IMG_20190323_121507__06.png', 'zaal_19__IMG_20190323_121507__05.png', 'zaal_19__IMG_20190323_121507__09.png', 'zaal_2__IMG_20190323_112211__01.png', 'zaal_19__IMG_20190323_121457__09.png', 'zaal_19__IMG_20190323_121118__01.png', 'zaal_19__IMG_20190323_121507__03.png']","[179.0, 307.0, 374.0, 410.0, 957.0, 944.0, 609.0, 690.0]","[0.41260416699992675, 0.40143891600007464, 0.3953174170000011, 0.40615295899999637, 0.4103661249999959, 0.3936297079999349, 0.4001775000000407, 0.4062699580000526]","['zaal_19__IMG_20190323_121507__07.png', 'zaal_19__IMG_20190323_121507__06.png', 'zaal_19__IMG_20190323_121507__05.png', 'zaal_19__IMG_20190323_121507__09.png', 'zaal_19__IMG_20190323_121507__08.png', 'zaal_19__IMG_20190323_121457__09.png', 'zaal_19__IMG_20190323_121118__01.png', 'zaal_19__IMG_20190323_121507__03.png']","[137.0, 294.0, 336.0, 371.0, 784.0, 868.0, 498.0, 678.0]","[0.5364799579999726, 0.5239936250000028, 0.5264626660000431, 0.530592458000001, 0.5305214580000666, 0.49123291700016125, 0.508920499999931, 0.5243144999999458]"
