,filename,result_euclidean,distance_euclidean,second_distance_euclidean,time_euclidean,result_cityblock,distance_cityblock,second_distance_cityblock,time_cityblock,result_minkowski,distance_minkowski,second_distance_minkowski,time_minkowski,result_chebyshev,distance_chebyshev,second_distance_chebyshev,time_chebyshev,result_cosine,distance_cosine,second_distance_cosine,time_cosine,result_jaccard,distance_jaccard,second_distance_jaccard,time_jaccard
432,IMG_20190323_123051.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
433,IMG_20190323_122617.jpg,"[""zaal_S__IMG_20190323_122617__01.png""]",[43.35970687866211],[65.32276153564453],[0.05782475000000886],"[""zaal_S__IMG_20190323_122617__01.png""]",[1054.047119140625],[1641.60498046875],[0.05478512499996668],"[""zaal_S__IMG_20190323_122617__01.png""]",[43.35970687866211],[65.32276153564453],[0.05548158400000602],"[""zaal_S__IMG_20190323_122617__01.png""]",[4.470658302307129],[7.722349643707275],[0.22105470799999694],"[""zaal_S__IMG_20190323_122617__01.png""]",[0.05890864133834839],[0.13693982362747192],[0.07587720799995168],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06527975000000197]
434,IMG_20190323_122830.jpg,"[""zaal_2__IMG_20190323_112113__01.png""]",[41.90908432006836],[46.157875061035156],[0.05841820899996719],"[""zaal_2__IMG_20190323_112113__01.png""]",[1563.9326171875],[1712.287353515625],[0.050057250000008935],"[""zaal_2__IMG_20190323_112113__01.png""]",[41.90908432006836],[46.157875061035156],[0.050633833000006234],"[""zaal_2__IMG_20190323_112113__01.png""]",[3.253049850463867],[5.083245754241943],[0.21613283400000682],"[""zaal_2__IMG_20190323_112113__01.png""]",[0.4957161545753479],[0.6147124767303467],[0.07515391700002283],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06187383299999283]
435,IMG_20190323_122819.jpg,"[""zaal_S__IMG_20190323_122819__01.png"", ""zaal_2__IMG_20190323_112107__01.png""]","[48.90028381347656, 81.61233520507812]","[49.529083251953125, 81.93415069580078]","[0.06362783399998762, 0.049863791999996465]","[""zaal_S__IMG_20190323_122819__01.png"", ""zaal_2__IMG_20190323_112107__01.png""]","[1470.774169921875, 2477.795654296875]","[1490.505859375, 2580.7958984375]","[0.05274395799995091, 0.04984887500000923]","[""zaal_S__IMG_20190323_122819__01.png"", ""zaal_2__IMG_20190323_112107__01.png""]","[48.90028381347656, 81.61233520507812]","[49.529083251953125, 81.93415069580078]","[0.05290941699996665, 0.05145895800001199]","[""zaal_S__IMG_20190323_122754__01.png"", ""zaal_2__IMG_20190323_112107__02.png""]","[4.927708148956299, 8.430394172668457]","[5.026063919067383, 8.592639923095703]","[0.2178850419999776, 0.21558120800000324]","[""zaal_S__IMG_20190323_122819__01.png"", ""zaal_2__IMG_20190323_112107__02.png""]","[0.22370725870132446, 0.4590197205543518]","[0.23210930824279785, 0.4609302878379822]","[0.07688799999999674, 0.07285312500005148]","[""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png""]","[1.0, 1.0]","[1.0, 1.0]","[0.06720720800001345, 0.06315583300005301]"
436,IMG_20190323_122821.jpg,"[""zaal_S__IMG_20190323_122844__04.png""]",[55.784454345703125],[62.307159423828125],[0.06321245800000952],"[""zaal_S__IMG_20190323_122844__04.png""]",[1385.5250244140625],[1620.5380859375],[0.05454095799996139],"[""zaal_S__IMG_20190323_122844__04.png""]",[55.784454345703125],[62.307159423828125],[0.052912499999990814],"[""zaal_S__IMG_20190323_122844__04.png""]",[6.857823371887207],[7.16789436340332],[0.21688129200003914],"[""zaal_S__IMG_20190323_122844__04.png""]",[0.0990028977394104],[0.1541975736618042],[0.07627170900002511],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06389608299997462]
437,IMG_20190323_122809.jpg,"[""zaal_S__IMG_20190323_122809__02.png""]",[43.34384536743164],[49.26164245605469],[0.05595983400002069],"[""zaal_S__IMG_20190323_122809__02.png""]",[1479.4481201171875],[1687.4111328125],[0.05051058300000477],"[""zaal_S__IMG_20190323_122809__02.png""]",[43.34384536743164],[49.26164245605469],[0.05342537500001754],"[""zaal_19__IMG_20190323_121447__05.png""]",[3.8566229343414307],[3.8662710189819336],[0.21464550000001736],"[""zaal_S__IMG_20190323_122809__02.png""]",[0.20903760194778442],[0.2803083658218384],[0.07299279199997954],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06331154100001868]
438,IMG_20190323_122834.jpg,"[""zaal_S__IMG_20190323_122834__01.png""]",[62.447853088378906],[74.93180084228516],[0.059331790999976874],"[""zaal_S__IMG_20190323_122834__01.png""]",[1721.5867919921875],[2117.32421875],[0.051763291999975536],"[""zaal_S__IMG_20190323_122834__01.png""]",[62.447853088378906],[74.93180084228516],[0.05230891700000484],"[""zaal_S__IMG_20190323_122834__01.png""]",[7.246677398681641],[8.461294174194336],[0.21499066699999503],"[""zaal_S__IMG_20190323_122834__01.png""]",[0.11774963140487671],[0.15987825393676758],[0.07451058300000568],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.0642561659999501]
439,IMG_20190323_122613.jpg,"[""zaal_S__IMG_20190323_122613__01.png""]",[43.23210906982422],[53.736087799072266],[0.06973916600003349],"[""zaal_S__IMG_20190323_122613__01.png""]",[1187.1334228515625],[1516.4173583984375],[0.05594404199996461],"[""zaal_S__IMG_20190323_122613__01.png""]",[43.23210906982422],[53.736087799072266],[0.05475679199997785],"[""zaal_S__IMG_20190323_122613__01.png""]",[4.349334239959717],[5.411670207977295],[0.2195936250000159],"[""zaal_S__IMG_20190323_122613__01.png""]",[0.11035585403442383],[0.19430065155029297],[0.0800847500000259],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06743404200000214]
440,IMG_20190323_122759.jpg,"[""zaal_S__IMG_20190323_122759__01.png"", ""zaal_S__IMG_20190323_122939__03.png""]","[40.978675842285156, 52.234046936035156]","[49.24348449707031, 53.06404113769531]","[0.06014208400000598, 0.050476083999967614]","[""zaal_S__IMG_20190323_122759__01.png"", ""zaal_S__IMG_20190323_122754__02.png""]","[1196.183349609375, 1427.911376953125]","[1414.400146484375, 1463.065185546875]","[0.05165937500004247, 0.05166495800000348]","[""zaal_S__IMG_20190323_122759__01.png"", ""zaal_S__IMG_20190323_122939__03.png""]","[40.978675842285156, 52.234046936035156]","[49.24348449707031, 53.06404113769531]","[0.05230029099999456, 0.05470274999998992]","[""zaal_S__IMG_20190323_122759__01.png"", ""zaal_S__IMG_20190323_122944__01.png""]","[4.232726097106934, 5.4067301750183105]","[4.644112586975098, 5.4328789710998535]","[0.21768558399998028, 0.21624862499999153]","[""zaal_S__IMG_20190323_122759__01.png"", ""zaal_S__IMG_20190323_122754__02.png""]","[0.09999120235443115, 0.19004321098327637]","[0.17081457376480103, 0.2161659598350525]","[0.0771872909999729, 0.07520129099998485]","[""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png""]","[1.0, 1.0]","[1.0, 1.0]","[0.06475199999999859, 0.06302758399999675]"
441,IMG_20190323_122638.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
442,IMG_20190323_122529.jpg,"[""zaal_S__IMG_20190323_122529__01.png""]",[37.024742126464844],[44.188114166259766],[0.06712724999999864],"[""zaal_S__IMG_20190323_122529__01.png""]",[894.7379760742188],[1090.89599609375],[0.053608749999966676],"[""zaal_S__IMG_20190323_122529__01.png""]",[37.024742126464844],[44.188114166259766],[0.05418737500002635],"[""zaal_S__IMG_20190323_122529__01.png""]",[4.114595413208008],[4.8836588859558105],[0.21965441699995836],"[""zaal_S__IMG_20190323_122529__01.png""]",[0.04695481061935425],[0.06654125452041626],[0.07824658299995235],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06573366600002828]
443,IMG_20190323_122850.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
444,IMG_20190323_122844.jpg,"[""zaal_S__IMG_20190323_122844__01.png"", ""zaal_S__IMG_20190323_122844__03.png"", ""zaal_S__IMG_20190323_122844__09.png"", ""zaal_S__IMG_20190323_122844__04.png"", ""zaal_19__IMG_20190323_121457__06.png"", ""zaal_S__IMG_20190323_122844__08.png"", ""zaal_S__IMG_20190323_122844__02.png"", ""zaal_S__IMG_20190323_122844__07.png""]","[44.04291534423828, 36.899757385253906, 33.77861785888672, 50.80595016479492, 51.79890441894531, 40.186458587646484, 61.167724609375, 44.785282135009766]","[55.79619598388672, 38.704368591308594, 37.469844818115234, 59.113040924072266, 52.3177604675293, 46.10182571411133, 66.4747085571289, 45.595977783203125]","[0.05921804200005454, 0.05176679200002354, 0.049661958000001505, 0.049758832999998504, 0.04946345799999108, 0.049484166000013374, 0.04910587500000929, 0.04941820900000948]","[""zaal_S__IMG_20190323_122844__01.png"", ""zaal_S__IMG_20190323_122844__03.png"", ""zaal_S__IMG_20190323_122844__09.png"", ""zaal_S__IMG_20190323_122844__04.png"", ""zaal_19__IMG_20190323_121457__06.png"", ""zaal_S__IMG_20190323_122844__08.png"", ""zaal_S__IMG_20190323_122844__02.png"", ""zaal_S__IMG_20190323_122844__07.png""]","[1245.301025390625, 1102.30615234375, 882.1143798828125, 1274.5968017578125, 1410.0655517578125, 1279.431884765625, 1776.86083984375, 1456.096923828125]","[1629.331298828125, 1165.107177734375, 968.904541015625, 1534.09423828125, 1463.39453125, 1552.7330322265625, 1962.300048828125, 1511.65576171875]","[0.05168829199999436, 0.050914958000021215, 0.05265320799998108, 0.05118904199997587, 0.050099375000002055, 0.04984062500000164, 0.052496042000029774, 0.05017279199995528]","[""zaal_S__IMG_20190323_122844__01.png"", ""zaal_S__IMG_20190323_122844__03.png"", ""zaal_S__IMG_20190323_122844__09.png"", ""zaal_S__IMG_20190323_122844__04.png"", ""zaal_19__IMG_20190323_121457__06.png"", ""zaal_S__IMG_20190323_122844__08.png"", ""zaal_S__IMG_20190323_122844__02.png"", ""zaal_S__IMG_20190323_122844__07.png""]","[44.04291534423828, 36.899757385253906, 33.77861785888672, 50.80595016479492, 51.79890441894531, 40.186458587646484, 61.167724609375, 44.785282135009766]","[55.79619598388672, 38.704368591308594, 37.469844818115234, 59.113040924072266, 52.3177604675293, 46.10182571411133, 66.4747085571289, 45.595977783203125]","[0.05180225000003702, 0.0516582079999921, 0.05165137500000583, 0.05182662499998969, 0.051191000000017084, 0.05108258300003854, 0.05119000000001961, 0.05286066700000447]","[""zaal_S__IMG_20190323_122844__01.png"", ""zaal_S__IMG_20190323_122844__03.png"", ""zaal_S__IMG_20190323_122844__09.png"", ""zaal_S__IMG_20190323_122741__01.png"", ""zaal_19__IMG_20190323_121457__06.png"", ""zaal_S__IMG_20190323_122844__08.png"", ""zaal_19__IMG_20190323_121142__02.png"", ""zaal_19__IMG_20190323_121447__01.png""]","[4.4410576820373535, 3.6491904258728027, 3.8548431396484375, 6.8085808753967285, 5.116518497467041, 4.447606563568115, 6.470279693603516, 4.662380695343018]","[5.033583164215088, 4.008254051208496, 3.979494094848633, 7.037054538726807, 5.975922584533691, 4.594001293182373, 6.661295413970947, 4.778732776641846]","[0.21567641600000798, 0.21535170800001424, 0.2156916659999979, 0.2174602499999878, 0.21488666599998396, 0.21515449999998282, 0.21432804099998748, 0.2142445420000172]","[""zaal_S__IMG_20190323_122844__01.png"", ""zaal_S__IMG_20190323_122844__03.png"", ""zaal_S__IMG_20190323_122844__09.png"", ""zaal_S__IMG_20190323_122844__04.png"", ""zaal_19__IMG_20190323_121457__06.png"", ""zaal_S__IMG_20190323_122844__08.png"", ""zaal_S__IMG_20190323_122844__02.png"", ""zaal_S__IMG_20190323_122844__07.png""]","[0.12291896343231201, 0.12765395641326904, 0.15972095727920532, 0.1262558102607727, 0.19521456956863403, 0.17272162437438965, 0.21582770347595215, 0.20710283517837524]","[0.1675291657447815, 0.13778573274612427, 0.19386935234069824, 0.1794736385345459, 0.19751077890396118, 0.22156572341918945, 0.2679206132888794, 0.22242504358291626]","[0.07309100000003355, 0.07393487499996354, 0.07566862499999161, 0.07288908299995, 0.07547374999995782, 0.07557516700001088, 0.0748946250000131, 0.07502937500004236]","[""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""Zaal_E__20190323_115257__01.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png""]","[1.0, 1.0, 0.9993493819128172, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.06546908299998222, 0.06304545800003325, 0.06348641700003554, 0.06311462500002563, 0.06495308399996702, 0.06342491699996344, 0.06325329100002364, 0.06308716600000253]"
445,IMG_20190323_122925.jpg,"[""zaal_S__IMG_20190323_122925__01.png""]",[71.5049057006836],[79.1545181274414],[0.05915391600001385],"[""zaal_S__IMG_20190323_122925__01.png""]",[2388.8349609375],[2585.5947265625],[0.05192358400000785],"[""zaal_S__IMG_20190323_122925__01.png""]",[71.5049057006836],[79.1545181274414],[0.05255095799998344],"[""zaal_S__IMG_20190323_122925__01.png""]",[6.528318881988525],[6.776759147644043],[0.21631787500001565],"[""zaal_S__IMG_20190323_122925__01.png""]",[0.2514115571975708],[0.31725168228149414],[0.07802612500000805],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06500670799999853]
446,IMG_20190323_122919.jpg,"[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122919__07.png"", ""zaal_S__IMG_20190323_122919__02.png"", ""zaal_S__IMG_20190323_122919__05.png"", ""Zaal_K__20190323_122019__01.png"", ""zaal_S__IMG_20190323_122919__03.png""]","[47.13507080078125, 59.096221923828125, 49.424259185791016, 41.87345886230469, 51.06084442138672, 60.98077392578125]","[50.06549072265625, 64.96680450439453, 54.35492706298828, 51.40716552734375, 52.64442825317383, 74.23091888427734]","[0.06617025000002741, 0.051965249999966545, 0.04967999999996664, 0.04982533399999056, 0.05000287499996148, 0.049022000000036314]","[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122919__07.png"", ""zaal_S__IMG_20190323_122919__02.png"", ""zaal_S__IMG_20190323_122919__05.png"", ""Zaal_K__20190323_122019__01.png"", ""zaal_S__IMG_20190323_122919__03.png""]","[1199.0751953125, 1739.002685546875, 1414.421630859375, 1353.7353515625, 1742.024169921875, 2141.340576171875]","[1276.467041015625, 1994.960205078125, 1545.85693359375, 1580.1162109375, 1784.4393310546875, 2520.2353515625]","[0.051434874999984004, 0.04980000000000473, 0.049963041000012254, 0.05019154100000378, 0.050079041999993024, 0.050142875000005915]","[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122919__07.png"", ""zaal_S__IMG_20190323_122919__02.png"", ""zaal_S__IMG_20190323_122919__05.png"", ""Zaal_K__20190323_122019__01.png"", ""zaal_S__IMG_20190323_122919__03.png""]","[47.13507080078125, 59.096221923828125, 49.424259185791016, 41.87345886230469, 51.06084442138672, 60.98077392578125]","[50.06549072265625, 64.96680450439453, 54.35492706298828, 51.40716552734375, 52.64442825317383, 74.23091888427734]","[0.05198720800001411, 0.05095041599997785, 0.053933708999977625, 0.051182874999994965, 0.051438041999972484, 0.052196250000008604]","[""zaal_19__IMG_20190323_121342__01.png"", ""Zaal_M__20190323_123701__01.png"", ""Zaal_N__20190323_124121__01.png"", ""zaal_S__IMG_20190323_122919__05.png"", ""Zaal_E__20190323_115435__01.png"", ""zaal_S__IMG_20190323_122919__03.png""]","[6.003388404846191, 5.705303192138672, 6.296027183532715, 3.619361400604248, 4.406783580780029, 5.930860996246338]","[6.027127265930176, 6.244049072265625, 6.360654354095459, 4.656692028045654, 4.4136457443237305, 6.00496768951416]","[0.21499341600002708, 0.2145562499999869, 0.21519449999999551, 0.21442437500002143, 0.21500137499998573, 0.2156080410000527]","[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122919__07.png"", ""zaal_S__IMG_20190323_122919__02.png"", ""zaal_S__IMG_20190323_122919__05.png"", ""Zaal_K__20190323_122019__01.png"", ""zaal_S__IMG_20190323_122919__03.png""]","[0.09852015972137451, 0.17571717500686646, 0.171930193901062, 0.1511567234992981, 0.30417245626449585, 0.22922033071517944]","[0.11508631706237793, 0.23233944177627563, 0.21316224336624146, 0.23059171438217163, 0.30924439430236816, 0.36901211738586426]","[0.07379579199999853, 0.0746528750000266, 0.07334241699999211, 0.07640841600004933, 0.07330083299996204, 0.07460870899996053]","[""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.06270683299999291, 0.06421804199999315, 0.06286545899996554, 0.06227291700002979, 0.06535750000000462, 0.06302062499997874]"
447,IMG_20190323_122927.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
448,IMG_20190323_122649.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
449,IMG_20190323_122932.jpg,"[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122927__01.png""]","[39.494117736816406, 40.353538513183594]","[40.8933219909668, 44.97719192504883]","[0.05629691600000797, 0.05010679200000823]","[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122927__01.png""]","[996.6913452148438, 1103.136962890625]","[1030.7783203125, 1258.5350341796875]","[0.053342041999997036, 0.05055754200003548]","[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122927__01.png""]","[39.494117736816406, 40.353538513183594]","[40.8933219909668, 44.97719192504883]","[0.05197508300000209, 0.05205887499994333]","[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122919__02.png""]","[4.491384029388428, 4.590693473815918]","[4.650937080383301, 4.598287582397461]","[0.21545874999998205, 0.21769962500002293]","[""zaal_S__IMG_20190323_122919__01.png"", ""zaal_S__IMG_20190323_122927__01.png""]","[0.07225972414016724, 0.12424653768539429]","[0.07828933000564575, 0.1572437286376953]","[0.07437016700004051, 0.07434733399998095]","[""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png""]","[1.0, 1.0]","[1.0, 1.0]","[0.06414599999999382, 0.06388137499999402]"
450,IMG_20190323_123023.jpg,"[""zaal_S__IMG_20190323_123023__01.png""]",[51.08207702636719],[62.162662506103516],[0.05799808300002951],"[""zaal_S__IMG_20190323_123023__01.png""]",[1435.735595703125],[1757.7275390625],[0.05198400000000447],"[""zaal_S__IMG_20190323_123023__01.png""]",[51.08207702636719],[62.162662506103516],[0.0524591249999844],"[""zaal_S__IMG_20190323_123023__01.png""]",[5.260112762451172],[5.893587112426758],[0.21559899999999743],"[""zaal_S__IMG_20190323_123023__01.png""]",[0.1479005217552185],[0.24592667818069458],[0.07359604200001968],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06657595800004401]
451,IMG_20190323_122659.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
452,IMG_20190323_123036.jpg,"[""zaal_S__IMG_20190323_123036__01.png""]",[36.333309173583984],[50.417667388916016],[0.07528424999998151],"[""zaal_S__IMG_20190323_123036__01.png""]",[1079.580322265625],[1450.573486328125],[0.055256332999988444],"[""zaal_S__IMG_20190323_123036__01.png""]",[36.333309173583984],[50.417667388916016],[0.05567416700000649],"[""zaal_S__IMG_20190323_123036__01.png""]",[3.3377418518066406],[5.0165863037109375],[0.21888704200000575],"[""zaal_S__IMG_20190323_123036__01.png""]",[0.08626824617385864],[0.17179566621780396],[0.0762443329999769],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06682916599999089]
453,IMG_20190323_123009.jpg,"[""zaal_S__IMG_20190323_123009__01.png""]",[50.14059829711914],[72.8671875],[0.06742054099998995],"[""zaal_S__IMG_20190323_123009__01.png""]",[1672.894775390625],[2432.105712890625],[0.05465008400000215],"[""zaal_S__IMG_20190323_123009__01.png""]",[50.14059829711914],[72.8671875],[0.05355933299995286],"[""zaal_S__IMG_20190323_123009__01.png""]",[4.51340389251709],[5.626041412353516],[0.21888179100000116],"[""zaal_S__IMG_20190323_123009__01.png""]",[0.1175416111946106],[0.3032064437866211],[0.07435858399998097],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06455608300001359]
454,IMG_20190323_123021.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
455,IMG_20190323_122939.jpg,"[""zaal_S__IMG_20190323_122939__01.png"", ""zaal_S__IMG_20190323_122939__01.png""]","[44.38475036621094, 62.81292724609375]","[47.756629943847656, 63.8912353515625]","[0.057206957999994756, 0.05038104100003693]","[""zaal_S__IMG_20190323_122939__01.png"", ""zaal_19__IMG_20190323_121622__06.png""]","[1586.177978515625, 2191.70556640625]","[1630.93505859375, 2204.7314453125]","[0.049208458000009614, 0.0504311249999887]","[""zaal_S__IMG_20190323_122939__01.png"", ""zaal_S__IMG_20190323_122939__01.png""]","[44.38475036621094, 62.81292724609375]","[47.756629943847656, 63.8912353515625]","[0.05443691599998601, 0.05153541699996822]","[""zaal_S__IMG_20190323_122939__01.png"", ""zaal_S__IMG_20190323_122939__02.png""]","[3.5523290634155273, 5.119425296783447]","[3.9330763816833496, 5.165320873260498]","[0.21779012500002182, 0.21589345799998227]","[""zaal_S__IMG_20190323_122939__01.png"", ""zaal_S__IMG_20190323_122939__01.png""]","[0.2028820514678955, 0.3289167284965515]","[0.2434241771697998, 0.3496343493461609]","[0.07320287500004952, 0.07347470800004885]","[""zaal_19__IMG_20190323_121622__09.png"", ""zaal_19__IMG_20190323_121622__09.png""]","[1.0, 1.0]","[1.0, 1.0]","[0.06344537500001479, 0.06276891699997122]"
456,IMG_20190323_122534.jpg,"[""zaal_S__IMG_20190323_122534__01.png""]",[38.7788200378418],[48.50825881958008],[0.06392991600000641],"[""zaal_S__IMG_20190323_122534__01.png""]",[965.0883178710938],[1258.3277587890625],[0.056502582999996775],"[""zaal_S__IMG_20190323_122534__01.png""]",[38.7788200378418],[48.50825881958008],[0.05432904200000621],"[""zaal_S__IMG_20190323_122534__01.png""]",[4.0828447341918945],[4.93159294128418],[0.21893749999998136],"[""zaal_S__IMG_20190323_122534__01.png""]",[0.07340925931930542],[0.11745041608810425],[0.07818824999998242],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06565675000001647]
457,IMG_20190323_123004.jpg,"[""zaal_S__IMG_20190323_123004__01.png""]",[35.2226448059082],[50.80548858642578],[0.07549083300000348],"[""zaal_S__IMG_20190323_123004__01.png""]",[908.1314697265625],[1330.196533203125],[0.05569900000000416],"[""zaal_S__IMG_20190323_123004__01.png""]",[35.2226448059082],[50.80548858642578],[0.05539275000000998],"[""zaal_S__IMG_20190323_123004__01.png""]",[3.960061550140381],[5.703275680541992],[0.22168362499996874],"[""zaal_S__IMG_20190323_123004__01.png""]",[0.059310734272003174],[0.12614494562149048],[0.08035354100002223],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06739233400003286]
458,IMG_20190323_122656.jpg,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
459,IMG_20190323_122859.jpg,"[""zaal_S__IMG_20190323_122859__01.png""]",[68.2275619506836],[77.61753845214844],[0.06777816599998232],"[""zaal_S__IMG_20190323_122859__01.png""]",[1777.1060791015625],[2016.46240234375],[0.053137124999977914],"[""zaal_S__IMG_20190323_122859__01.png""]",[68.2275619506836],[77.61753845214844],[0.05529345799999419],"[""zaal_S__IMG_20190323_122859__01.png""]",[7.86850643157959],[8.887758255004883],[0.21618904200005318],"[""zaal_S__IMG_20190323_122859__01.png""]",[0.1274402141571045],[0.16715461015701294],[0.07844537500000115],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06558062499999551]
460,IMG_20190323_122521.jpg,"[""zaal_S__IMG_20190323_122521__01.png""]",[40.298980712890625],[55.83494567871094],[0.06530666700001575],"[""zaal_S__IMG_20190323_122521__01.png""]",[1105.665283203125],[1641.553466796875],[0.05421366699999908],"[""zaal_S__IMG_20190323_122521__01.png""]",[40.298980712890625],[55.83494567871094],[0.05444529099997908],"[""zaal_S__IMG_20190323_122521__01.png""]",[3.942913055419922],[5.526883602142334],[0.22157891599999857],"[""zaal_S__IMG_20190323_122521__01.png""]",[0.0785112977027893],[0.17304140329360962],[0.07674841600004356],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06581395900002462]
461,IMG_20190323_122910.jpg,"[""zaal_S__IMG_20190323_122910__01.png""]",[43.26667404174805],[47.293540954589844],[0.06639658300002793],"[""zaal_S__IMG_20190323_122910__01.png""]",[1253.5572509765625],[1471.9781494140625],[0.05309154200000421],"[""zaal_S__IMG_20190323_122910__01.png""]",[43.26667404174805],[47.293540954589844],[0.053623875000027965],"[""zaal_S__IMG_20190323_122919__05.png""]",[4.32185697555542],[4.783027172088623],[0.21960616700005176],"[""zaal_S__IMG_20190323_122910__01.png""]",[0.12031686305999756],[0.1482263207435608],[0.07528679200004262],"[""zaal_19__IMG_20190323_121622__09.png""]",[1.0],[1.0],[0.06801016600002185]
