,Room,Photo,path,kind
297,zaal_15,IMG_20190323_120040,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120040.jpg,TP
298,zaal_15,IMG_20190323_120044,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120044.jpg,FN
299,zaal_15,IMG_20190323_120118,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120118.jpg,TP
300,zaal_15,IMG_20190323_120122,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120122.jpg,TP
301,zaal_15,IMG_20190323_120135,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120135.jpg,TP
302,zaal_15,IMG_20190323_120141,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120141.jpg,TP
303,zaal_15,IMG_20190323_120144,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120144.jpg,FN
304,zaal_15,IMG_20190323_120146,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120146.jpg,FN
305,zaal_15,IMG_20190323_120210,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120210.jpg,TP
306,zaal_15,IMG_20190323_120226,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120226.jpg,TP
307,zaal_15,IMG_20190323_120243,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120243.jpg,TP
308,zaal_15,IMG_20190323_120248,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120248.jpg,TP
309,zaal_15,IMG_20190323_120253,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120253.jpg,TP
310,zaal_15,IMG_20190323_120301,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120301.jpg,TP
311,zaal_15,IMG_20190323_120304,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120304.jpg,FN
312,zaal_15,IMG_20190323_120309,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_15/IMG_20190323_120309.jpg,FN
313,zaal_16,IMG_20190323_120406,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_16/IMG_20190323_120406.jpg,TP
314,zaal_16,IMG_20190323_120417,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_16/IMG_20190323_120417.jpg,FP
315,zaal_16,IMG_20190323_120417,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_16/IMG_20190323_120417.jpg,FN
316,zaal_16,IMG_20190323_120430,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_16/IMG_20190323_120430.jpg,TP
317,zaal_16,IMG_20190323_120430,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_16/IMG_20190323_120430.jpg,FP
318,zaal_16,IMG_20190323_120439,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_16/IMG_20190323_120439.jpg,TP
319,zaal_16,IMG_20190323_120443,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_16/IMG_20190323_120443.jpg,TP
320,zaal_17,IMG_20190323_120515,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120515.jpg,TP
321,zaal_17,IMG_20190323_120524,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120524.jpg,TP
322,zaal_17,IMG_20190323_120533,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120533.jpg,TP
323,zaal_17,IMG_20190323_120538,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120538.jpg,TP
324,zaal_17,IMG_20190323_120545,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120545.jpg,TP
325,zaal_17,IMG_20190323_120553,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120553.jpg,TP
326,zaal_17,IMG_20190323_120553,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120553.jpg,FP
327,zaal_17,IMG_20190323_120553,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120553.jpg,FP
328,zaal_17,IMG_20190323_120603,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120603.jpg,TP
329,zaal_17,IMG_20190323_120608,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120608.jpg,TP
330,zaal_17,IMG_20190323_120608,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120608.jpg,FP
331,zaal_17,IMG_20190323_120617,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120617.jpg,TP
332,zaal_17,IMG_20190323_120617,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_17/IMG_20190323_120617.jpg,FP
333,zaal_18,IMG_20190323_120650,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120650.jpg,FN
334,zaal_18,IMG_20190323_120704,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120704.jpg,TP
335,zaal_18,IMG_20190323_120709,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120709.jpg,FN
336,zaal_18,IMG_20190323_120713,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120713.jpg,TP
337,zaal_18,IMG_20190323_120719,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120719.jpg,TP
338,zaal_18,IMG_20190323_120725,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120725.jpg,TP
339,zaal_18,IMG_20190323_120731,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120731.jpg,FN
340,zaal_18,IMG_20190323_120735,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120735.jpg,FN
341,zaal_18,IMG_20190323_120740,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120740.jpg,FN
342,zaal_18,IMG_20190323_120746,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120746.jpg,TP
343,zaal_18,IMG_20190323_120752,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120752.jpg,FN
344,zaal_18,IMG_20190323_120756,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120756.jpg,TP
345,zaal_18,IMG_20190323_120801,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120801.jpg,TP
346,zaal_18,IMG_20190323_120805,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120805.jpg,TP
347,zaal_18,IMG_20190323_120810,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120810.jpg,TP
348,zaal_18,IMG_20190323_120814,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_18/IMG_20190323_120814.jpg,FN
349,zaal_19,IMG_20190323_120852,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120852.jpg,TP
350,zaal_19,IMG_20190323_120858,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120858.jpg,TP
351,zaal_19,IMG_20190323_120903,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120903.jpg,TP
352,zaal_19,IMG_20190323_120907,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120907.jpg,TP
353,zaal_19,IMG_20190323_120916,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120916.jpg,TP
354,zaal_19,IMG_20190323_120936,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120936.jpg,TP
355,zaal_19,IMG_20190323_120945,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120945.jpg,FN
356,zaal_19,IMG_20190323_120954,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120954.jpg,TP
357,zaal_19,IMG_20190323_120954,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120954.jpg,FP
358,zaal_19,IMG_20190323_120957,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120957.jpg,TP
359,zaal_19,IMG_20190323_120957,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_120957.jpg,TP
360,zaal_19,IMG_20190323_121003,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121003.jpg,TP
361,zaal_19,IMG_20190323_121006,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121006.jpg,TP
362,zaal_19,IMG_20190323_121006,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121006.jpg,FP
363,zaal_19,IMG_20190323_121006,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121006.jpg,FP
364,zaal_19,IMG_20190323_121012,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121012.jpg,TP
365,zaal_19,IMG_20190323_121012,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121012.jpg,FP
366,zaal_19,IMG_20190323_121015,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121015.jpg,TP
367,zaal_19,IMG_20190323_121021,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121021.jpg,TP
368,zaal_19,IMG_20190323_121025,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121025.jpg,TP
369,zaal_19,IMG_20190323_121029,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121029.jpg,TP
370,zaal_19,IMG_20190323_121032,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121032.jpg,TP
371,zaal_19,IMG_20190323_121037,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121037.jpg,TP
372,zaal_19,IMG_20190323_121045,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121045.jpg,TP
373,zaal_19,IMG_20190323_121045,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121045.jpg,FP
374,zaal_19,IMG_20190323_121049,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121049.jpg,TP
375,zaal_19,IMG_20190323_121054,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121054.jpg,TP
376,zaal_19,IMG_20190323_121100,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121100.jpg,TP
377,zaal_19,IMG_20190323_121102,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121102.jpg,TP
378,zaal_19,IMG_20190323_121107,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121107.jpg,TP
379,zaal_19,IMG_20190323_121107,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121107.jpg,FP
380,zaal_19,IMG_20190323_121107,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121107.jpg,FP
381,zaal_19,IMG_20190323_121110,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121110.jpg,TP
382,zaal_19,IMG_20190323_121110,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121110.jpg,FP
383,zaal_19,IMG_20190323_121110,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121110.jpg,TP
384,zaal_19,IMG_20190323_121110,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121110.jpg,TP
385,zaal_19,IMG_20190323_121115,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121115.jpg,TP
386,zaal_19,IMG_20190323_121118,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121118.jpg,TP
387,zaal_19,IMG_20190323_121124,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121124.jpg,TP
388,zaal_19,IMG_20190323_121124,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121124.jpg,FP
389,zaal_19,IMG_20190323_121132,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121132.jpg,FN
390,zaal_19,IMG_20190323_121139,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121139.jpg,TP
391,zaal_19,IMG_20190323_121139,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121139.jpg,TP
392,zaal_19,IMG_20190323_121139,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121139.jpg,TP
393,zaal_19,IMG_20190323_121142,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121142.jpg,TP
394,zaal_19,IMG_20190323_121142,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121142.jpg,TP
395,zaal_19,IMG_20190323_121142,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121142.jpg,FP
396,zaal_19,IMG_20190323_121142,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121142.jpg,TP
397,zaal_19,IMG_20190323_121148,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121148.jpg,TP
398,zaal_19,IMG_20190323_121155,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121155.jpg,TP
399,zaal_19,IMG_20190323_121157,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121157.jpg,TP
400,zaal_19,IMG_20190323_121157,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121157.jpg,FP
401,zaal_19,IMG_20190323_121205,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121205.jpg,TP
402,zaal_19,IMG_20190323_121207,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121207.jpg,TP
403,zaal_19,IMG_20190323_121207,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121207.jpg,TP
404,zaal_19,IMG_20190323_121207,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121207.jpg,TP
405,zaal_19,IMG_20190323_121207,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121207.jpg,TP
406,zaal_19,IMG_20190323_121212,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121212.jpg,TP
407,zaal_19,IMG_20190323_121216,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121216.jpg,TP
408,zaal_19,IMG_20190323_121221,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121221.jpg,FN
409,zaal_19,IMG_20190323_121226,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121226.jpg,TP
410,zaal_19,IMG_20190323_121230,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121230.jpg,TP
411,zaal_19,IMG_20190323_121230,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121230.jpg,TP
412,zaal_19,IMG_20190323_121230,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121230.jpg,TP
413,zaal_19,IMG_20190323_121230,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121230.jpg,FN
414,zaal_19,IMG_20190323_121237,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121237.jpg,TP
415,zaal_19,IMG_20190323_121242,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121242.jpg,TP
416,zaal_19,IMG_20190323_121245,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121245.jpg,TP
417,zaal_19,IMG_20190323_121245,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121245.jpg,FP
418,zaal_19,IMG_20190323_121245,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121245.jpg,FP
419,zaal_19,IMG_20190323_121250,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121250.jpg,TP
420,zaal_19,IMG_20190323_121255,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121255.jpg,TP
421,zaal_19,IMG_20190323_121300,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121300.jpg,FP
422,zaal_19,IMG_20190323_121300,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121300.jpg,FN
423,zaal_19,IMG_20190323_121303,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121303.jpg,TP
424,zaal_19,IMG_20190323_121308,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121308.jpg,FN
425,zaal_19,IMG_20190323_121312,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121312.jpg,TP
426,zaal_19,IMG_20190323_121312,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121312.jpg,TP
427,zaal_19,IMG_20190323_121312,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121312.jpg,TP
428,zaal_19,IMG_20190323_121312,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121312.jpg,TP
429,zaal_19,IMG_20190323_121312,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121312.jpg,TP
430,zaal_19,IMG_20190323_121318,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121318.jpg,TP
431,zaal_19,IMG_20190323_121321,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121321.jpg,TP
432,zaal_19,IMG_20190323_121321,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121321.jpg,TP
433,zaal_19,IMG_20190323_121321,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121321.jpg,FP
434,zaal_19,IMG_20190323_121321,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121321.jpg,FP
435,zaal_19,IMG_20190323_121321,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121321.jpg,TP
436,zaal_19,IMG_20190323_121329,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121329.jpg,TP
437,zaal_19,IMG_20190323_121333,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121333.jpg,TP
438,zaal_19,IMG_20190323_121333,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121333.jpg,TP
439,zaal_19,IMG_20190323_121333,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121333.jpg,TP
440,zaal_19,IMG_20190323_121333,/media/robbedec/BACKUP/ugent/master/computervisie/project/data/Computervisie 2020 Project Database/dataset_pictures_msk/zaal_19/IMG_20190323_121333.jpg,TP
